"person_code";"person_name";"person_phone";"JAN";"FEV";"MAR";"ABR";"MAI";"JUN";"JUL";"AGO";"SET";"OUT";"NOV";"DEZ";"EXT"
"8896";"Luara Lovato Marques";"(67) 9717-3763";"";"";"";"";"";"";"";"";"X";"";"";"";""
"8896";"Luara Lovato Marques";"(67) 9717-3763";"";"";"";"";"";"";"";"";"";"X";"";"";""
"8896";"Luara Lovato Marques";"(67) 9717-3763";"";"";"";"";"";"";"";"";"";"";"X";"";""
"8896";"Luara Lovato Marques";"(67) 9717-3763";"";"";"";"";"";"";"";"";"";"";"";"X";""
"8896";"Luara Lovato Marques";"(67) 9717-3763";"";"";"";"";"";"";"";"";"";"";"";"";"X"
"5103";"Alma Chaves Jr.";"(79) 2336-6771";"X";"";"";"";"";"";"";"";"";"";"";"";""
"5103";"Alma Chaves Jr.";"(79) 2336-6771";"";"X";"";"";"";"";"";"";"";"";"";"";""
"5103";"Alma Chaves Jr.";"(79) 2336-6771";"";"";"X";"";"";"";"";"";"";"";"";"";""
"5103";"Alma Chaves Jr.";"(79) 2336-6771";"";"";"";"X";"";"";"";"";"";"";"";"";""
"5103";"Alma Chaves Jr.";"(79) 2336-6771";"";"";"";"";"X";"";"";"";"";"";"";"";""
"5103";"Alma Chaves Jr.";"(79) 2336-6771";"";"";"";"";"";"X";"";"";"";"";"";"";""
"5103";"Alma Chaves Jr.";"(79) 2336-6771";"";"";"";"";"";"";"X";"";"";"";"";"";""
"5103";"Alma Chaves Jr.";"(79) 2336-6771";"";"";"";"";"";"";"";"X";"";"";"";"";""
"5103";"Alma Chaves Jr.";"(79) 2336-6771";"";"";"";"";"";"";"";"";"X";"";"";"";""
"5103";"Alma Chaves Jr.";"(79) 2336-6771";"";"";"";"";"";"";"";"";"";"X";"";"";""
"5103";"Alma Chaves Jr.";"(79) 2336-6771";"";"";"";"";"";"";"";"";"";"";"X";"";""
"5103";"Alma Chaves Jr.";"(79) 2336-6771";"";"";"";"";"";"";"";"";"";"";"";"X";""
"5103";"Alma Chaves Jr.";"(79) 2336-6771";"";"";"";"";"";"";"";"";"";"";"";"";"X"
"3729";"Dr. Fernando Leon Corona Neto";"(16) 3548-6861";"X";"";"";"";"";"";"";"";"";"";"";"";""
"3729";"Dr. Fernando Leon Corona Neto";"(16) 3548-6861";"";"X";"";"";"";"";"";"";"";"";"";"";""
"3729";"Dr. Fernando Leon Corona Neto";"(16) 3548-6861";"";"";"X";"";"";"";"";"";"";"";"";"";""
"3729";"Dr. Fernando Leon Corona Neto";"(16) 3548-6861";"";"";"";"X";"";"";"";"";"";"";"";"";""
"3729";"Dr. Fernando Leon Corona Neto";"(16) 3548-6861";"";"";"";"";"X";"";"";"";"";"";"";"";""
"3729";"Dr. Fernando Leon Corona Neto";"(16) 3548-6861";"";"";"";"";"";"X";"";"";"";"";"";"";""
"3729";"Dr. Fernando Leon Corona Neto";"(16) 3548-6861";"";"";"";"";"";"";"X";"";"";"";"";"";""
"3729";"Dr. Fernando Leon Corona Neto";"(16) 3548-6861";"";"";"";"";"";"";"";"X";"";"";"";"";""
"3729";"Dr. Fernando Leon Corona Neto";"(16) 3548-6861";"";"";"";"";"";"";"";"";"X";"";"";"";""
"3729";"Dr. Fernando Leon Corona Neto";"(16) 3548-6861";"";"";"";"";"";"";"";"";"";"X";"";"";""
"3729";"Dr. Fernando Leon Corona Neto";"(16) 3548-6861";"";"";"";"";"";"";"";"";"";"";"X";"";""
"3729";"Dr. Fernando Leon Corona Neto";"(16) 3548-6861";"";"";"";"";"";"";"";"";"";"";"";"X";""
"3729";"Dr. Fernando Leon Corona Neto";"(16) 3548-6861";"";"";"";"";"";"";"";"";"";"";"";"";"X"
"3684";"Dr. Maximiano Rezende Urias";"(68) 9068-3445";"X";"";"";"";"";"";"";"";"";"";"";"";""
"3684";"Dr. Maximiano Rezende Urias";"(68) 9068-3445";"";"X";"";"";"";"";"";"";"";"";"";"";""
"3684";"Dr. Maximiano Rezende Urias";"(68) 9068-3445";"";"";"X";"";"";"";"";"";"";"";"";"";""
"3684";"Dr. Maximiano Rezende Urias";"(68) 9068-3445";"";"";"";"X";"";"";"";"";"";"";"";"";""
"3684";"Dr. Maximiano Rezende Urias";"(68) 9068-3445";"";"";"";"";"X";"";"";"";"";"";"";"";""
"3684";"Dr. Maximiano Rezende Urias";"(68) 9068-3445";"";"";"";"";"";"X";"";"";"";"";"";"";""
"3684";"Dr. Maximiano Rezende Urias";"(68) 9068-3445";"";"";"";"";"";"";"X";"";"";"";"";"";""
"3684";"Dr. Maximiano Rezende Urias";"(68) 9068-3445";"";"";"";"";"";"";"";"X";"";"";"";"";""
"3684";"Dr. Maximiano Rezende Urias";"(68) 9068-3445";"";"";"";"";"";"";"";"";"X";"";"";"";""
"3684";"Dr. Maximiano Rezende Urias";"(68) 9068-3445";"";"";"";"";"";"";"";"";"";"X";"";"";""
"3684";"Dr. Maximiano Rezende Urias";"(68) 9068-3445";"";"";"";"";"";"";"";"";"";"";"X";"";""
"3684";"Dr. Maximiano Rezende Urias";"(68) 9068-3445";"";"";"";"";"";"";"";"";"";"";"";"X";""
"3684";"Dr. Maximiano Rezende Urias";"(68) 9068-3445";"";"";"";"";"";"";"";"";"";"";"";"";"X"
"6181";"Hugo Batista Franco";"(46) 2004-6179";"X";"";"";"";"";"";"";"";"";"";"";"";""
"6181";"Hugo Batista Franco";"(46) 2004-6179";"";"X";"";"";"";"";"";"";"";"";"";"";""
"6181";"Hugo Batista Franco";"(46) 2004-6179";"";"";"X";"";"";"";"";"";"";"";"";"";""
"6181";"Hugo Batista Franco";"(46) 2004-6179";"";"";"";"X";"";"";"";"";"";"";"";"";""
"6181";"Hugo Batista Franco";"(46) 2004-6179";"";"";"";"";"X";"";"";"";"";"";"";"";""
"6181";"Hugo Batista Franco";"(46) 2004-6179";"";"";"";"";"";"X";"";"";"";"";"";"";""
"6181";"Hugo Batista Franco";"(46) 2004-6179";"";"";"";"";"";"";"X";"";"";"";"";"";""
"6181";"Hugo Batista Franco";"(46) 2004-6179";"";"";"";"";"";"";"";"X";"";"";"";"";""
"6181";"Hugo Batista Franco";"(46) 2004-6179";"";"";"";"";"";"";"";"";"X";"";"";"";""
"6181";"Hugo Batista Franco";"(46) 2004-6179";"";"";"";"";"";"";"";"";"";"X";"";"";""
"6181";"Hugo Batista Franco";"(46) 2004-6179";"";"";"";"";"";"";"";"";"";"";"X";"";""
"6181";"Hugo Batista Franco";"(46) 2004-6179";"";"";"";"";"";"";"";"";"";"";"";"X";""
"6181";"Hugo Batista Franco";"(46) 2004-6179";"";"";"";"";"";"";"";"";"";"";"";"";"X"
"4176";"Abgail Madalena Padrão";"(68) 8122-9409";"X";"";"";"";"";"";"";"";"";"";"";"";""
"4176";"Abgail Madalena Padrão";"(68) 8122-9409";"";"X";"";"";"";"";"";"";"";"";"";"";""
"4176";"Abgail Madalena Padrão";"(68) 8122-9409";"";"";"X";"";"";"";"";"";"";"";"";"";""
"4176";"Abgail Madalena Padrão";"(68) 8122-9409";"";"";"";"X";"";"";"";"";"";"";"";"";""
"4176";"Abgail Madalena Padrão";"(68) 8122-9409";"";"";"";"";"X";"";"";"";"";"";"";"";""
"4176";"Abgail Madalena Padrão";"(68) 8122-9409";"";"";"";"";"";"X";"";"";"";"";"";"";""
"4176";"Abgail Madalena Padrão";"(68) 8122-9409";"";"";"";"";"";"";"X";"";"";"";"";"";""
"4176";"Abgail Madalena Padrão";"(68) 8122-9409";"";"";"";"";"";"";"";"X";"";"";"";"";""
"4176";"Abgail Madalena Padrão";"(68) 8122-9409";"";"";"";"";"";"";"";"";"X";"";"";"";""
"4176";"Abgail Madalena Padrão";"(68) 8122-9409";"";"";"";"";"";"";"";"";"";"X";"";"";""
"4176";"Abgail Madalena Padrão";"(68) 8122-9409";"";"";"";"";"";"";"";"";"";"";"X";"";""
"4176";"Abgail Madalena Padrão";"(68) 8122-9409";"";"";"";"";"";"";"";"";"";"";"";"X";""
"4176";"Abgail Madalena Padrão";"(68) 8122-9409";"";"";"";"";"";"";"";"";"";"";"";"";"X"
"8063";"David Matias";"(78) 8235-6077";"X";"";"";"";"";"";"";"";"";"";"";"";""
"8063";"David Matias";"(78) 8235-6077";"";"X";"";"";"";"";"";"";"";"";"";"";""
"8063";"David Matias";"(78) 8235-6077";"";"";"X";"";"";"";"";"";"";"";"";"";""
"8063";"David Matias";"(78) 8235-6077";"";"";"";"X";"";"";"";"";"";"";"";"";""
"8063";"David Matias";"(78) 8235-6077";"";"";"";"";"X";"";"";"";"";"";"";"";""
"8063";"David Matias";"(78) 8235-6077";"";"";"";"";"";"X";"";"";"";"";"";"";""
"8063";"David Matias";"(78) 8235-6077";"";"";"";"";"";"";"X";"";"";"";"";"";""
"8063";"David Matias";"(78) 8235-6077";"";"";"";"";"";"";"";"X";"";"";"";"";""
"8063";"David Matias";"(78) 8235-6077";"";"";"";"";"";"";"";"";"X";"";"";"";""
"8063";"David Matias";"(78) 8235-6077";"";"";"";"";"";"";"";"";"";"X";"";"";""
"8063";"David Matias";"(78) 8235-6077";"";"";"";"";"";"";"";"";"";"";"X";"";""
"8063";"David Matias";"(78) 8235-6077";"";"";"";"";"";"";"";"";"";"";"";"X";""
"8063";"David Matias";"(78) 8235-6077";"";"";"";"";"";"";"";"";"";"";"";"";"X"
"2108";"Malena Juliana Franco";"(54) 2521-8433";"X";"";"";"";"";"";"";"";"";"";"";"";""
"2108";"Malena Juliana Franco";"(54) 2521-8433";"";"X";"";"";"";"";"";"";"";"";"";"";""
"2108";"Malena Juliana Franco";"(54) 2521-8433";"";"";"X";"";"";"";"";"";"";"";"";"";""
"2108";"Malena Juliana Franco";"(54) 2521-8433";"";"";"";"X";"";"";"";"";"";"";"";"";""
"2108";"Malena Juliana Franco";"(54) 2521-8433";"";"";"";"";"X";"";"";"";"";"";"";"";""
"2108";"Malena Juliana Franco";"(54) 2521-8433";"";"";"";"";"";"X";"";"";"";"";"";"";""
"2108";"Malena Juliana Franco";"(54) 2521-8433";"";"";"";"";"";"";"X";"";"";"";"";"";""
"2108";"Malena Juliana Franco";"(54) 2521-8433";"";"";"";"";"";"";"";"X";"";"";"";"";""
"2108";"Malena Juliana Franco";"(54) 2521-8433";"";"";"";"";"";"";"";"";"X";"";"";"";""
"2108";"Malena Juliana Franco";"(54) 2521-8433";"";"";"";"";"";"";"";"";"";"X";"";"";""
"2108";"Malena Juliana Franco";"(54) 2521-8433";"";"";"";"";"";"";"";"";"";"";"X";"";""
"2108";"Malena Juliana Franco";"(54) 2521-8433";"";"";"";"";"";"";"";"";"";"";"";"X";""
"2108";"Malena Juliana Franco";"(54) 2521-8433";"";"";"";"";"";"";"";"";"";"";"";"";"X"
"8124";"Sra. Tessália Marques Delgado";"(43) 8558-9491";"X";"";"";"";"";"";"";"";"";"";"";"";""
"8124";"Sra. Tessália Marques Delgado";"(43) 8558-9491";"";"X";"";"";"";"";"";"";"";"";"";"";""
"8124";"Sra. Tessália Marques Delgado";"(43) 8558-9491";"";"";"X";"";"";"";"";"";"";"";"";"";""
"8124";"Sra. Tessália Marques Delgado";"(43) 8558-9491";"";"";"";"X";"";"";"";"";"";"";"";"";""
"8124";"Sra. Tessália Marques Delgado";"(43) 8558-9491";"";"";"";"";"X";"";"";"";"";"";"";"";""
"8124";"Sra. Tessália Marques Delgado";"(43) 8558-9491";"";"";"";"";"";"X";"";"";"";"";"";"";""
"8124";"Sra. Tessália Marques Delgado";"(43) 8558-9491";"";"";"";"";"";"";"X";"";"";"";"";"";""
"8124";"Sra. Tessália Marques Delgado";"(43) 8558-9491";"";"";"";"";"";"";"";"X";"";"";"";"";""
"8124";"Sra. Tessália Marques Delgado";"(43) 8558-9491";"";"";"";"";"";"";"";"";"X";"";"";"";""
"8124";"Sra. Tessália Marques Delgado";"(43) 8558-9491";"";"";"";"";"";"";"";"";"";"X";"";"";""
"8124";"Sra. Tessália Marques Delgado";"(43) 8558-9491";"";"";"";"";"";"";"";"";"";"";"X";"";""
"8124";"Sra. Tessália Marques Delgado";"(43) 8558-9491";"";"";"";"";"";"";"";"";"";"";"";"X";""
"8124";"Sra. Tessália Marques Delgado";"(43) 8558-9491";"";"";"";"";"";"";"";"";"";"";"";"";"X"
"3858";"Sra. Suzana Prado Madeira Sobrinho";"(16) 3167-2961";"X";"";"";"";"";"";"";"";"";"";"";"";""
"3858";"Sra. Suzana Prado Madeira Sobrinho";"(16) 3167-2961";"";"X";"";"";"";"";"";"";"";"";"";"";""
"3858";"Sra. Suzana Prado Madeira Sobrinho";"(16) 3167-2961";"";"";"X";"";"";"";"";"";"";"";"";"";""
"3858";"Sra. Suzana Prado Madeira Sobrinho";"(16) 3167-2961";"";"";"";"X";"";"";"";"";"";"";"";"";""
"3858";"Sra. Suzana Prado Madeira Sobrinho";"(16) 3167-2961";"";"";"";"";"X";"";"";"";"";"";"";"";""
"3858";"Sra. Suzana Prado Madeira Sobrinho";"(16) 3167-2961";"";"";"";"";"";"X";"";"";"";"";"";"";""
"3858";"Sra. Suzana Prado Madeira Sobrinho";"(16) 3167-2961";"";"";"";"";"";"";"X";"";"";"";"";"";""
"3858";"Sra. Suzana Prado Madeira Sobrinho";"(16) 3167-2961";"";"";"";"";"";"";"";"X";"";"";"";"";""
"3858";"Sra. Suzana Prado Madeira Sobrinho";"(16) 3167-2961";"";"";"";"";"";"";"";"";"X";"";"";"";""
"3858";"Sra. Suzana Prado Madeira Sobrinho";"(16) 3167-2961";"";"";"";"";"";"";"";"";"";"X";"";"";""
"3858";"Sra. Suzana Prado Madeira Sobrinho";"(16) 3167-2961";"";"";"";"";"";"";"";"";"";"";"X";"";""
"3858";"Sra. Suzana Prado Madeira Sobrinho";"(16) 3167-2961";"";"";"";"";"";"";"";"";"";"";"";"X";""
"3858";"Sra. Suzana Prado Madeira Sobrinho";"(16) 3167-2961";"";"";"";"";"";"";"";"";"";"";"";"";"X"
"7511";"Sra. Elizabeth Tamoio Duarte";"(39) 7422-4748";"X";"";"";"";"";"";"";"";"";"";"";"";""
"7511";"Sra. Elizabeth Tamoio Duarte";"(39) 7422-4748";"";"X";"";"";"";"";"";"";"";"";"";"";""
"7511";"Sra. Elizabeth Tamoio Duarte";"(39) 7422-4748";"";"";"X";"";"";"";"";"";"";"";"";"";""
"7511";"Sra. Elizabeth Tamoio Duarte";"(39) 7422-4748";"";"";"";"X";"";"";"";"";"";"";"";"";""
"7511";"Sra. Elizabeth Tamoio Duarte";"(39) 7422-4748";"";"";"";"";"X";"";"";"";"";"";"";"";""
"7511";"Sra. Elizabeth Tamoio Duarte";"(39) 7422-4748";"";"";"";"";"";"X";"";"";"";"";"";"";""
"7511";"Sra. Elizabeth Tamoio Duarte";"(39) 7422-4748";"";"";"";"";"";"";"X";"";"";"";"";"";""
"7511";"Sra. Elizabeth Tamoio Duarte";"(39) 7422-4748";"";"";"";"";"";"";"";"X";"";"";"";"";""
"7511";"Sra. Elizabeth Tamoio Duarte";"(39) 7422-4748";"";"";"";"";"";"";"";"";"X";"";"";"";""
"7511";"Sra. Elizabeth Tamoio Duarte";"(39) 7422-4748";"";"";"";"";"";"";"";"";"";"X";"";"";""
"7511";"Sra. Elizabeth Tamoio Duarte";"(39) 7422-4748";"";"";"";"";"";"";"";"";"";"";"X";"";""
"7511";"Sra. Elizabeth Tamoio Duarte";"(39) 7422-4748";"";"";"";"";"";"";"";"";"";"";"";"X";""
"7511";"Sra. Elizabeth Tamoio Duarte";"(39) 7422-4748";"";"";"";"";"";"";"";"";"";"";"";"";"X"
"5236";"Sra. Beatriz Mariana Pereira";"(22) 7407-1245";"X";"";"";"";"";"";"";"";"";"";"";"";""
"5236";"Sra. Beatriz Mariana Pereira";"(22) 7407-1245";"";"X";"";"";"";"";"";"";"";"";"";"";""
"5236";"Sra. Beatriz Mariana Pereira";"(22) 7407-1245";"";"";"X";"";"";"";"";"";"";"";"";"";""
"5236";"Sra. Beatriz Mariana Pereira";"(22) 7407-1245";"";"";"";"X";"";"";"";"";"";"";"";"";""
"5236";"Sra. Beatriz Mariana Pereira";"(22) 7407-1245";"";"";"";"";"X";"";"";"";"";"";"";"";""
"5236";"Sra. Beatriz Mariana Pereira";"(22) 7407-1245";"";"";"";"";"";"X";"";"";"";"";"";"";""
"5236";"Sra. Beatriz Mariana Pereira";"(22) 7407-1245";"";"";"";"";"";"";"X";"";"";"";"";"";""
"5236";"Sra. Beatriz Mariana Pereira";"(22) 7407-1245";"";"";"";"";"";"";"";"X";"";"";"";"";""
"5236";"Sra. Beatriz Mariana Pereira";"(22) 7407-1245";"";"";"";"";"";"";"";"";"X";"";"";"";""
"5236";"Sra. Beatriz Mariana Pereira";"(22) 7407-1245";"";"";"";"";"";"";"";"";"";"X";"";"";""
"5236";"Sra. Beatriz Mariana Pereira";"(22) 7407-1245";"";"";"";"";"";"";"";"";"";"";"X";"";""
"5236";"Sra. Beatriz Mariana Pereira";"(22) 7407-1245";"";"";"";"";"";"";"";"";"";"";"";"X";""
"5236";"Sra. Beatriz Mariana Pereira";"(22) 7407-1245";"";"";"";"";"";"";"";"";"";"";"";"";"X"
"9122";"Everton Dias Sobrinho";"(41) 3313-0379";"X";"";"";"";"";"";"";"";"";"";"";"";""
"9122";"Everton Dias Sobrinho";"(41) 3313-0379";"";"X";"";"";"";"";"";"";"";"";"";"";""
"9122";"Everton Dias Sobrinho";"(41) 3313-0379";"";"";"X";"";"";"";"";"";"";"";"";"";""
"9122";"Everton Dias Sobrinho";"(41) 3313-0379";"";"";"";"X";"";"";"";"";"";"";"";"";""
"9122";"Everton Dias Sobrinho";"(41) 3313-0379";"";"";"";"";"X";"";"";"";"";"";"";"";""
"9122";"Everton Dias Sobrinho";"(41) 3313-0379";"";"";"";"";"";"X";"";"";"";"";"";"";""
"9122";"Everton Dias Sobrinho";"(41) 3313-0379";"";"";"";"";"";"";"X";"";"";"";"";"";""
"9122";"Everton Dias Sobrinho";"(41) 3313-0379";"";"";"";"";"";"";"";"X";"";"";"";"";""
"9122";"Everton Dias Sobrinho";"(41) 3313-0379";"";"";"";"";"";"";"";"";"X";"";"";"";""
"9122";"Everton Dias Sobrinho";"(41) 3313-0379";"";"";"";"";"";"";"";"";"";"X";"";"";""
"9122";"Everton Dias Sobrinho";"(41) 3313-0379";"";"";"";"";"";"";"";"";"";"";"X";"";""
"9122";"Everton Dias Sobrinho";"(41) 3313-0379";"";"";"";"";"";"";"";"";"";"";"";"X";""
"9122";"Everton Dias Sobrinho";"(41) 3313-0379";"";"";"";"";"";"";"";"";"";"";"";"";"X"
"3414";"Anderson Fontes Rosa";"(23) 9314-2649";"X";"";"";"";"";"";"";"";"";"";"";"";""
"3414";"Anderson Fontes Rosa";"(23) 9314-2649";"";"X";"";"";"";"";"";"";"";"";"";"";""
"3414";"Anderson Fontes Rosa";"(23) 9314-2649";"";"";"X";"";"";"";"";"";"";"";"";"";""
"3414";"Anderson Fontes Rosa";"(23) 9314-2649";"";"";"";"X";"";"";"";"";"";"";"";"";""
"3414";"Anderson Fontes Rosa";"(23) 9314-2649";"";"";"";"";"X";"";"";"";"";"";"";"";""
"3414";"Anderson Fontes Rosa";"(23) 9314-2649";"";"";"";"";"";"X";"";"";"";"";"";"";""
"3414";"Anderson Fontes Rosa";"(23) 9314-2649";"";"";"";"";"";"";"X";"";"";"";"";"";""
"3414";"Anderson Fontes Rosa";"(23) 9314-2649";"";"";"";"";"";"";"";"X";"";"";"";"";""
"3414";"Anderson Fontes Rosa";"(23) 9314-2649";"";"";"";"";"";"";"";"";"X";"";"";"";""
"3414";"Anderson Fontes Rosa";"(23) 9314-2649";"";"";"";"";"";"";"";"";"";"X";"";"";""
"3414";"Anderson Fontes Rosa";"(23) 9314-2649";"";"";"";"";"";"";"";"";"";"";"X";"";""
"3414";"Anderson Fontes Rosa";"(23) 9314-2649";"";"";"";"";"";"";"";"";"";"";"";"X";""
"3414";"Anderson Fontes Rosa";"(23) 9314-2649";"";"";"";"";"";"";"";"";"";"";"";"";"X"
"2148";"Srta. Ashley Amélia Cervantes Jr.";"(37) 2649-9451";"X";"";"";"";"";"";"";"";"";"";"";"";""
"2148";"Srta. Ashley Amélia Cervantes Jr.";"(37) 2649-9451";"";"X";"";"";"";"";"";"";"";"";"";"";""
"2148";"Srta. Ashley Amélia Cervantes Jr.";"(37) 2649-9451";"";"";"X";"";"";"";"";"";"";"";"";"";""
"2148";"Srta. Ashley Amélia Cervantes Jr.";"(37) 2649-9451";"";"";"";"X";"";"";"";"";"";"";"";"";""
"2148";"Srta. Ashley Amélia Cervantes Jr.";"(37) 2649-9451";"";"";"";"";"X";"";"";"";"";"";"";"";""
"2148";"Srta. Ashley Amélia Cervantes Jr.";"(37) 2649-9451";"";"";"";"";"";"X";"";"";"";"";"";"";""
"2148";"Srta. Ashley Amélia Cervantes Jr.";"(37) 2649-9451";"";"";"";"";"";"";"X";"";"";"";"";"";""
"2148";"Srta. Ashley Amélia Cervantes Jr.";"(37) 2649-9451";"";"";"";"";"";"";"";"X";"";"";"";"";""
"2148";"Srta. Ashley Amélia Cervantes Jr.";"(37) 2649-9451";"";"";"";"";"";"";"";"";"X";"";"";"";""
"2148";"Srta. Ashley Amélia Cervantes Jr.";"(37) 2649-9451";"";"";"";"";"";"";"";"";"";"X";"";"";""
"2148";"Srta. Ashley Amélia Cervantes Jr.";"(37) 2649-9451";"";"";"";"";"";"";"";"";"";"";"X";"";""
"2148";"Srta. Ashley Amélia Cervantes Jr.";"(37) 2649-9451";"";"";"";"";"";"";"";"";"";"";"";"X";""
"2148";"Srta. Ashley Amélia Cervantes Jr.";"(37) 2649-9451";"";"";"";"";"";"";"";"";"";"";"";"";"X"
"6294";"Thalissa Pereira Filho";"(29) 3954-3550";"X";"";"";"";"";"";"";"";"";"";"";"";""
"6294";"Thalissa Pereira Filho";"(29) 3954-3550";"";"X";"";"";"";"";"";"";"";"";"";"";""
"6294";"Thalissa Pereira Filho";"(29) 3954-3550";"";"";"X";"";"";"";"";"";"";"";"";"";""
"6294";"Thalissa Pereira Filho";"(29) 3954-3550";"";"";"";"X";"";"";"";"";"";"";"";"";""
"6294";"Thalissa Pereira Filho";"(29) 3954-3550";"";"";"";"";"X";"";"";"";"";"";"";"";""
"6294";"Thalissa Pereira Filho";"(29) 3954-3550";"";"";"";"";"";"X";"";"";"";"";"";"";""
"6294";"Thalissa Pereira Filho";"(29) 3954-3550";"";"";"";"";"";"";"X";"";"";"";"";"";""
"6294";"Thalissa Pereira Filho";"(29) 3954-3550";"";"";"";"";"";"";"";"X";"";"";"";"";""
"6294";"Thalissa Pereira Filho";"(29) 3954-3550";"";"";"";"";"";"";"";"";"X";"";"";"";""
"6294";"Thalissa Pereira Filho";"(29) 3954-3550";"";"";"";"";"";"";"";"";"";"X";"";"";""
"6294";"Thalissa Pereira Filho";"(29) 3954-3550";"";"";"";"";"";"";"";"";"";"";"X";"";""
"6294";"Thalissa Pereira Filho";"(29) 3954-3550";"";"";"";"";"";"";"";"";"";"";"";"X";""
"6294";"Thalissa Pereira Filho";"(29) 3954-3550";"";"";"";"";"";"";"";"";"";"";"";"";"X"
"4174";"Ariana Delgado Matos";"(51) 2392-7416";"X";"";"";"";"";"";"";"";"";"";"";"";""
"4174";"Ariana Delgado Matos";"(51) 2392-7416";"";"X";"";"";"";"";"";"";"";"";"";"";""
"4174";"Ariana Delgado Matos";"(51) 2392-7416";"";"";"X";"";"";"";"";"";"";"";"";"";""
"4174";"Ariana Delgado Matos";"(51) 2392-7416";"";"";"";"X";"";"";"";"";"";"";"";"";""
"4174";"Ariana Delgado Matos";"(51) 2392-7416";"";"";"";"";"X";"";"";"";"";"";"";"";""
"4174";"Ariana Delgado Matos";"(51) 2392-7416";"";"";"";"";"";"X";"";"";"";"";"";"";""
"4174";"Ariana Delgado Matos";"(51) 2392-7416";"";"";"";"";"";"";"X";"";"";"";"";"";""
"4174";"Ariana Delgado Matos";"(51) 2392-7416";"";"";"";"";"";"";"";"X";"";"";"";"";""
"4174";"Ariana Delgado Matos";"(51) 2392-7416";"";"";"";"";"";"";"";"";"X";"";"";"";""
"4174";"Ariana Delgado Matos";"(51) 2392-7416";"";"";"";"";"";"";"";"";"";"X";"";"";""
"4174";"Ariana Delgado Matos";"(51) 2392-7416";"";"";"";"";"";"";"";"";"";"";"X";"";""
"4174";"Ariana Delgado Matos";"(51) 2392-7416";"";"";"";"";"";"";"";"";"";"";"";"X";""
"4174";"Ariana Delgado Matos";"(51) 2392-7416";"";"";"";"";"";"";"";"";"";"";"";"";"X"
"2299";"Dr. Paulina Paes Valentin";"(31) 3314-4490";"X";"";"";"";"";"";"";"";"";"";"";"";""
"2299";"Dr. Paulina Paes Valentin";"(31) 3314-4490";"";"X";"";"";"";"";"";"";"";"";"";"";""
"2299";"Dr. Paulina Paes Valentin";"(31) 3314-4490";"";"";"X";"";"";"";"";"";"";"";"";"";""
"2299";"Dr. Paulina Paes Valentin";"(31) 3314-4490";"";"";"";"X";"";"";"";"";"";"";"";"";""
"2299";"Dr. Paulina Paes Valentin";"(31) 3314-4490";"";"";"";"";"X";"";"";"";"";"";"";"";""
"2299";"Dr. Paulina Paes Valentin";"(31) 3314-4490";"";"";"";"";"";"X";"";"";"";"";"";"";""
"2299";"Dr. Paulina Paes Valentin";"(31) 3314-4490";"";"";"";"";"";"";"X";"";"";"";"";"";""
"2299";"Dr. Paulina Paes Valentin";"(31) 3314-4490";"";"";"";"";"";"";"";"X";"";"";"";"";""
"2299";"Dr. Paulina Paes Valentin";"(31) 3314-4490";"";"";"";"";"";"";"";"";"X";"";"";"";""
"2299";"Dr. Paulina Paes Valentin";"(31) 3314-4490";"";"";"";"";"";"";"";"";"";"X";"";"";""
"2299";"Dr. Paulina Paes Valentin";"(31) 3314-4490";"";"";"";"";"";"";"";"";"";"";"X";"";""
"2299";"Dr. Paulina Paes Valentin";"(31) 3314-4490";"";"";"";"";"";"";"";"";"";"";"";"X";""
"2299";"Dr. Paulina Paes Valentin";"(31) 3314-4490";"";"";"";"";"";"";"";"";"";"";"";"";"X"
"7152";"Sara Agustina Beltrão Filho";"(18) 3052-9687";"X";"";"";"";"";"";"";"";"";"";"";"";""
"7152";"Sara Agustina Beltrão Filho";"(18) 3052-9687";"";"X";"";"";"";"";"";"";"";"";"";"";""
"7152";"Sara Agustina Beltrão Filho";"(18) 3052-9687";"";"";"X";"";"";"";"";"";"";"";"";"";""
"7152";"Sara Agustina Beltrão Filho";"(18) 3052-9687";"";"";"";"X";"";"";"";"";"";"";"";"";""
"7152";"Sara Agustina Beltrão Filho";"(18) 3052-9687";"";"";"";"";"X";"";"";"";"";"";"";"";""
"7152";"Sara Agustina Beltrão Filho";"(18) 3052-9687";"";"";"";"";"";"X";"";"";"";"";"";"";""
"7152";"Sara Agustina Beltrão Filho";"(18) 3052-9687";"";"";"";"";"";"";"X";"";"";"";"";"";""
"7152";"Sara Agustina Beltrão Filho";"(18) 3052-9687";"";"";"";"";"";"";"";"X";"";"";"";"";""
"7152";"Sara Agustina Beltrão Filho";"(18) 3052-9687";"";"";"";"";"";"";"";"";"X";"";"";"";""
"7152";"Sara Agustina Beltrão Filho";"(18) 3052-9687";"";"";"";"";"";"";"";"";"";"X";"";"";""
"7152";"Sara Agustina Beltrão Filho";"(18) 3052-9687";"";"";"";"";"";"";"";"";"";"";"X";"";""
"7152";"Sara Agustina Beltrão Filho";"(18) 3052-9687";"";"";"";"";"";"";"";"";"";"";"";"X";""
"7152";"Sara Agustina Beltrão Filho";"(18) 3052-9687";"";"";"";"";"";"";"";"";"";"";"";"";"X"
"4017";"Paulina Salomé Assunção Sobrinho";"(52) 8435-9981";"X";"";"";"";"";"";"";"";"";"";"";"";""
